feature1,feature2,x,y,effect
d2h_nh,access_h,4.5881909318342995,60.0,0.1027946345835537
d2h_nh,access_h,4.820580894666823,60.0,0.1032022661308229
d2h_nh,access_h,5.065527085829514,60.0,0.10274081329207535
d2h_nh,access_h,5.298875453753189,60.0,0.10056980227126278
d2h_nh,access_h,5.503466627642274,60.0,0.09669587211446133
d2h_nh,access_h,5.7580110262882815,60.0,0.0803270667113331
d2h_nh,access_h,6.088965099884238,60.0,0.08318566616377888
d2h_nh,access_h,6.398330912056463,60.0,0.12037697355917601
d2h_nh,access_h,6.719648302301791,60.0,0.11025692661517866
d2h_nh,access_h,7.093263445664316,60.0,0.10945015314578499
d2h_nh,access_h,7.529750280475704,60.0,0.10454225073224455
d2h_nh,access_h,7.966030534076241,60.0,0.08705571721104458
d2h_nh,access_h,8.348486062943206,60.0,0.08139567350938652
d2h_nh,access_h,8.788165044237362,60.0,0.041603920382065424
d2h_nh,access_h,9.348132778098798,60.0,0.020947482614798455
d2h_nh,access_h,9.942370174885333,60.0,0.016097343701368963
d2h_nh,access_h,10.485047012378567,60.0,-0.02681859259816497
d2h_nh,access_h,11.176163307001545,60.0,-0.03369736202398767
d2h_nh,access_h,12.010336373657303,60.0,-0.1965369146780294
d2h_nh,access_h,12.95099155798216,60.0,-0.2908158205208464
d2h_nh,access_h,14.18816814079018,60.0,-0.329850554683498
d2h_nh,access_h,15.420358760122468,60.0,-0.34516523842206337
d2h_nh,access_h,16.887256984536638,60.0,-0.3595485345470758
d2h_nh,access_h,19.034468332511732,60.0,-0.36765852731148424
d2h_nh,access_h,21.596111186506796,60.0,-0.38783343463248054
d2h_nh,access_h,24.40118524607943,60.0,-0.44139325838385113
d2h_nh,access_h,30.665217977642058,60.0,-0.7470420757924188
d2h_nh,access_h,56.697096683740725,60.0,-0.7625864819814265
d2h_nh,access_h,0.11211235489377035,65.5,0.14448115248553228
d2h_nh,access_h,0.28458608331837115,65.5,0.0704511089740913
d2h_nh,access_h,0.3944248430337442,65.5,0.000383270576430004
d2h_nh,access_h,0.48258617283424965,65.5,-0.036074480401162234
d2h_nh,access_h,0.5462705756250719,65.5,-0.058576765525162965
d2h_nh,access_h,0.6181087120641451,65.5,-0.0604432337590821
d2h_nh,access_h,0.703480846775679,65.5,-0.007775493557557991
d2h_nh,access_h,0.7892851236588083,65.5,-0.01788734946465266
d2h_nh,access_h,0.8821838239934872,65.5,-0.022135903935142084
d2h_nh,access_h,0.9610314872455529,65.5,-0.019096395937515644
d2h_nh,access_h,1.0304808849275897,65.5,-0.008281992268967215
d2h_nh,access_h,1.1234864221399774,65.5,-0.0051398085372152715
d2h_nh,access_h,1.2341958934004578,65.5,-0.006266685128591718
d2h_nh,access_h,1.3570179487924836,65.5,-0.00398086684016272
d2h_nh,access_h,1.486461260809405,65.5,-0.007088769650927185
d2h_nh,access_h,1.5875924454443746,65.5,-0.005776843526127163
d2h_nh,access_h,1.6711235673697713,65.5,-0.007292011816368096
d2h_nh,access_h,1.7807235511604413,65.5,0.012449129885158942
d2h_nh,access_h,1.9043995098636202,65.5,0.012394409169540637
d2h_nh,access_h,2.028475065868832,65.5,0.011047423006812516
d2h_nh,access_h,2.1638012220041993,65.5,0.014033869631732018
d2h_nh,access_h,2.2985255877757576,65.5,0.01496000668813743
d2h_nh,access_h,2.424312460647441,65.5,0.021945484882250437
d2h_nh,access_h,2.552013970012293,65.5,0.04230333149482239
d2h_nh,access_h,2.6891893062390855,65.5,0.04282626001986389
d2h_nh,access_h,2.8670095710927455,65.5,0.038072447534594475
d2h_nh,access_h,3.056661916115213,65.5,0.06142434371912073
d2h_nh,access_h,3.2249385682970306,65.5,0.06653659977160012
d2h_nh,access_h,3.408029835082951,65.5,0.061135424577740016
d2h_nh,access_h,3.5977855686147633,65.5,0.05956553667275716
d2h_nh,access_h,3.773473403394531,65.5,0.06917338882448953
d2h_nh,access_h,3.9546562428742384,65.5,0.09436363465863182
d2h_nh,access_h,4.167435995035171,65.5,0.09988812219476981
d2h_nh,access_h,4.378784079820337,65.5,0.10078921523771936
d2h_nh,access_h,4.5881909318342995,65.5,0.10031874271665925
d2h_nh,access_h,4.820580894666823,65.5,0.10072637426392844
d2h_nh,access_h,5.065527085829514,65.5,0.10026492142518098
d2h_nh,access_h,5.298875453753189,65.5,0.09809391040436832
d2h_nh,access_h,5.503466627642274,65.5,0.09143702555282268
d2h_nh,access_h,5.7580110262882815,65.5,0.0750682201496945
d2h_nh,access_h,6.088965099884238,65.5,0.07792681960214028
d2h_nh,access_h,6.398330912056463,65.5,0.11511812699753729
d2h_nh,access_h,6.719648302301791,65.5,0.10499808005353994
d2h_nh,access_h,7.093263445664316,65.5,0.10419130658414635
d2h_nh,access_h,7.529750280475704,65.5,0.09928340417060591
d2h_nh,access_h,7.966030534076241,65.5,0.08179687064940598
d2h_nh,access_h,8.348486062943206,65.5,0.0761368269477479
d2h_nh,access_h,8.788165044237362,65.5,0.03399984373106779
d2h_nh,access_h,9.348132778098798,65.5,0.013343405963800837
d2h_nh,access_h,9.942370174885333,65.5,0.008493267050371366
d2h_nh,access_h,10.485047012378567,65.5,-0.03442266924916258
d2h_nh,access_h,11.176163307001545,65.5,-0.041301438674985244
d2h_nh,access_h,12.010336373657303,65.5,-0.2041409913290269
d2h_nh,access_h,12.95099155798216,65.5,-0.2984198971718439
d2h_nh,access_h,14.18816814079018,65.5,-0.4015114339198813
d2h_nh,access_h,15.420358760122468,65.5,-0.4168261176584469
d2h_nh,access_h,16.887256984536638,65.5,-0.4312094137834593
d2h_nh,access_h,19.034468332511732,65.5,-0.45547755295467096
d2h_nh,access_h,21.596111186506796,65.5,-0.47565246027566754
d2h_nh,access_h,24.40118524607943,65.5,-0.5292122840270381
d2h_nh,access_h,30.665217977642058,65.5,-0.8348611014356052
d2h_nh,access_h,56.697096683740725,65.5,-0.8474164114252976
d2h_nh,access_h,0.11211235489377035,71.0,0.21083976063676108
d2h_nh,access_h,0.28458608331837115,71.0,0.1368097171253202
d2h_nh,access_h,0.3944248430337442,71.0,0.06674187872765892
d2h_nh,access_h,0.48258617283424965,71.0,0.030284127750066794
d2h_nh,access_h,0.5462705756250719,71.0,0.007482167924779027
d2h_nh,access_h,0.6181087120641451,71.0,0.005615699690859842
d2h_nh,access_h,0.703480846775679,71.0,0.0586981023452237
d2h_nh,access_h,0.7892851236588083,71.0,0.04858624643812909
d2h_nh,access_h,0.8821838239934872,71.0,0.0443376919676397
d2h_nh,access_h,0.9610314872455529,71.0,0.047377199965266084
d2h_nh,access_h,1.0304808849275897,71.0,0.05819160363381451
d2h_nh,access_h,1.1234864221399774,71.0,0.05864098119781538
d2h_nh,access_h,1.2341958934004578,71.0,0.05751410460643893
d2h_nh,access_h,1.3570179487924836,71.0,0.059799922894867935
d2h_nh,access_h,1.486461260809405,71.0,0.05669202008410347
d2h_nh,access_h,1.5875924454443746,71.0,0.05800394620890349
d2h_nh,access_h,1.6711235673697713,71.0,0.0564887779186626
d2h_nh,access_h,1.7807235511604413,71.0,0.07622991962018956
d2h_nh,access_h,1.9043995098636202,71.0,0.07617519890457126
d2h_nh,access_h,2.028475065868832,71.0,0.07541283441709624
d2h_nh,access_h,2.1638012220041993,71.0,0.07755790150683153
d2h_nh,access_h,2.2985255877757576,71.0,0.07848403856323694
d2h_nh,access_h,2.424312460647441,71.0,0.08546951675735001
d2h_nh,access_h,2.552013970012293,71.0,0.10360950461258142
d2h_nh,access_h,2.6891893062390855,71.0,0.10111667779792202
d2h_nh,access_h,2.8670095710927455,71.0,0.09149176275391363
d2h_nh,access_h,3.056661916115213,71.0,0.10304614578856766
d2h_nh,access_h,3.2249385682970306,71.0,0.03257860658640386
d2h_nh,access_h,3.408029835082951,71.0,0.027177431392543777
d2h_nh,access_h,3.5977855686147633,71.0,0.025061330159469868
d2h_nh,access_h,3.773473403394531,71.0,0.03212903443198693
d2h_nh,access_h,3.9546562428742384,71.0,0.05731928026612929
d2h_nh,access_h,4.167435995035171,71.0,0.05557101318218047
d2h_nh,access_h,4.378784079820337,71.0,0.05294412996383226
d2h_nh,access_h,4.5881909318342995,71.0,0.05247365744277213
d2h_nh,access_h,4.820580894666823,71.0,0.05224419777233674
d2h_nh,access_h,5.065527085829514,71.0,0.05178274493358928
d2h_nh,access_h,5.298875453753189,71.0,0.04961173391277661
d2h_nh,access_h,5.503466627642274,71.0,0.042954849061230885
d2h_nh,access_h,5.7580110262882815,71.0,0.02658604365810275
d2h_nh,access_h,6.088965099884238,71.0,0.029444643110548542
d2h_nh,access_h,6.398330912056463,71.0,0.06663595050594562
d2h_nh,access_h,6.719648302301791,71.0,0.056515903561948286
d2h_nh,access_h,7.093263445664316,71.0,0.055709130092554696
d2h_nh,access_h,7.529750280475704,71.0,0.050801227679014266
d2h_nh,access_h,7.966030534076241,71.0,0.030876972440613
d2h_nh,access_h,8.348486062943206,71.0,0.025216928738954984
d2h_nh,access_h,8.788165044237362,71.0,-0.01692005447772499
d2h_nh,access_h,9.348132778098798,71.0,-0.041671938181351134
d2h_nh,access_h,9.942370174885333,71.0,-0.04652207709478064
d2h_nh,access_h,10.485047012378567,71.0,-0.08943801339431441
d2h_nh,access_h,11.176163307001545,71.0,-0.09631678282013714
d2h_nh,access_h,12.010336373657303,71.0,-0.25915633547417927
d2h_nh,access_h,12.95099155798216,71.0,-0.3590278665551033
d2h_nh,access_h,14.18816814079018,71.0,-0.6209925159217766
d2h_nh,access_h,15.420358760122468,71.0,-0.6363071996603421
d2h_nh,access_h,16.887256984536638,71.0,-0.6578402482398995
d2h_nh,access_h,19.034468332511732,71.0,-0.6821083874111111
d2h_nh,access_h,21.596111186506796,71.0,-0.7022832947321074
d2h_nh,access_h,24.40118524607943,71.0,-0.7558431184834777
d2h_nh,access_h,30.665217977642058,71.0,-1.070141749851772
d2h_nh,access_h,56.697096683740725,71.0,-1.0826970598414651
d2h_nh,access_h,0.11211235489377035,76.5,0.22131043451697668
d2h_nh,access_h,0.28458608331837115,76.5,0.14728039100553578
d2h_nh,access_h,0.3944248430337442,76.5,0.07721255260787468
d2h_nh,access_h,0.48258617283424965,76.5,0.04075480163028273
d2h_nh,access_h,0.5462705756250719,76.5,0.017952841804994672
d2h_nh,access_h,0.6181087120641451,76.5,0.014289007416599123
d2h_nh,access_h,0.703480846775679,76.5,0.06737141007096295
d2h_nh,access_h,0.7892851236588083,76.5,0.057259554163868354
d2h_nh,access_h,0.8821838239934872,76.5,0.05339347720880762
d2h_nh,access_h,0.9610314872455529,76.5,0.05643298520643404
d2h_nh,access_h,1.0304808849275897,76.5,0.06724738887498244
d2h_nh,access_h,1.1234864221399774,76.5,0.06607374841710661
d2h_nh,access_h,1.2341958934004578,76.5,0.06494687182573017
d2h_nh,access_h,1.3570179487924836,76.5,0.06723269011415917
d2h_nh,access_h,1.486461260809405,76.5,0.06299718692060602
d2h_nh,access_h,1.5875924454443746,76.5,0.06430911304540604
d2h_nh,access_h,1.6711235673697713,76.5,0.0627939447551651
d2h_nh,access_h,1.7807235511604413,76.5,0.08253508645669212
d2h_nh,access_h,1.9043995098636202,76.5,0.08248036574107381
d2h_nh,access_h,2.028475065868832,76.5,0.08171800125359882
d2h_nh,access_h,2.1638012220041993,76.5,0.0808595993468811
d2h_nh,access_h,2.2985255877757576,76.5,0.08178573640328651
d2h_nh,access_h,2.424312460647441,76.5,0.08877121459739959
d2h_nh,access_h,2.552013970012293,76.5,0.10691120245263099
d2h_nh,access_h,2.6891893062390855,76.5,0.10441837563797157
d2h_nh,access_h,2.8670095710927455,76.5,0.0947934605939632
d2h_nh,access_h,3.056661916115213,76.5,0.106347843628617
d2h_nh,access_h,3.2249385682970306,76.5,0.03417875108845779
d2h_nh,access_h,3.408029835082951,76.5,0.028777575894597687
d2h_nh,access_h,3.5977855686147633,76.5,0.02666147466152377
d2h_nh,access_h,3.773473403394531,76.5,0.03372917893404086
d2h_nh,access_h,3.9546562428742384,76.5,0.05519291590931607
d2h_nh,access_h,4.167435995035171,76.5,0.05344464882536722
d2h_nh,access_h,4.378784079820337,76.5,0.050817765607019075
d2h_nh,access_h,4.5881909318342995,76.5,0.05034729308595895
d2h_nh,access_h,4.820580894666823,76.5,0.04617190407199194
d2h_nh,access_h,5.065527085829514,76.5,0.045710451233244465
d2h_nh,access_h,5.298875453753189,76.5,0.043539440212431814
d2h_nh,access_h,5.503466627642274,76.5,0.036882555360886124
d2h_nh,access_h,5.7580110262882815,76.5,0.02051374995775796
d2h_nh,access_h,6.088965099884238,76.5,0.01860054504367526
d2h_nh,access_h,6.398330912056463,76.5,-0.15754533201120213
d2h_nh,access_h,6.719648302301791,76.5,-0.16766537895519945
d2h_nh,access_h,7.093263445664316,76.5,-0.18661778036619103
d2h_nh,access_h,7.529750280475704,76.5,-0.19152568277973148
d2h_nh,access_h,7.966030534076241,76.5,-0.23134424348013363
d2h_nh,access_h,8.348486062943206,76.5,-0.28324397582155325
d2h_nh,access_h,8.788165044237362,76.5,-0.3253809590382327
d2h_nh,access_h,9.348132778098798,76.5,-0.3642563831386436
d2h_nh,access_h,9.942370174885333,76.5,-0.36910652205207317
d2h_nh,access_h,10.485047012378567,76.5,-0.412022458351607
d2h_nh,access_h,11.176163307001545,76.5,-0.42234737026766933
d2h_nh,access_h,12.010336373657303,76.5,-0.584057105825591
d2h_nh,access_h,12.95099155798216,76.5,-0.6886531059309566
d2h_nh,access_h,14.18816814079018,76.5,-0.956913355564639
d2h_nh,access_h,15.420358760122468,76.5,-0.9722280393032046
d2h_nh,access_h,16.887256984536638,76.5,-1.0016119767875862
d2h_nh,access_h,19.034468332511732,76.5,-1.0250994728603793
d2h_nh,access_h,21.596111186506796,76.5,-1.0452743801813753
d2h_nh,access_h,24.40118524607943,76.5,-1.1072230038019673
d2h_nh,access_h,30.665217977642058,76.5,-1.4215216351702575
d2h_nh,access_h,56.697096683740725,76.5,-1.43407694515995
d2h_nh,access_h,0.11211235489377035,83.5,0.047840863198764745
d2h_nh,access_h,0.28458608331837115,83.5,-0.02618918031267605
d2h_nh,access_h,0.3944248430337442,83.5,0.033428219321578106
d2h_nh,access_h,0.48258617283424965,83.5,-0.003029531656013943
d2h_nh,access_h,0.5462705756250719,83.5,-0.025831491481301632
d2h_nh,access_h,0.6181087120641451,83.5,-0.029495325869697275
d2h_nh,access_h,0.703480846775679,83.5,0.02358707678466639
d2h_nh,access_h,0.7892851236588083,83.5,0.012917740328308974
d2h_nh,access_h,0.8821838239934872,83.5,0.009051663373248295
d2h_nh,access_h,0.9610314872455529,83.5,0.012091171370874752
d2h_nh,access_h,1.0304808849275897,83.5,0.02290557503942312
d2h_nh,access_h,1.1234864221399774,83.5,0.02173193458154728
d2h_nh,access_h,1.2341958934004578,83.5,0.01874904230824373
d2h_nh,access_h,1.3570179487924836,83.5,0.020546844764168303
d2h_nh,access_h,1.486461260809405,83.5,0.016311341570615135
d2h_nh,access_h,1.5875924454443746,83.5,0.017623267695415133
d2h_nh,access_h,1.6711235673697713,83.5,0.016108099405174187
d2h_nh,access_h,1.7807235511604413,83.5,0.1709724665195223
d2h_nh,access_h,1.9043995098636202,83.5,0.17091774580390406
d2h_nh,access_h,2.028475065868832,83.5,0.17015538131642904
d2h_nh,access_h,2.1638012220041993,83.5,0.16929697940971128
d2h_nh,access_h,2.2985255877757576,83.5,0.1702231164661167
d2h_nh,access_h,2.424312460647441,83.5,0.1772085946602297
d2h_nh,access_h,2.552013970012293,83.5,0.19534858251546106
d2h_nh,access_h,2.6891893062390855,83.5,0.19285575570080166
d2h_nh,access_h,2.8670095710927455,83.5,0.1832308406567933
d2h_nh,access_h,3.056661916115213,83.5,0.19478522369144735
d2h_nh,access_h,3.2249385682970306,83.5,0.1226161311512886
d2h_nh,access_h,3.408029835082951,83.5,0.11721495595742867
d2h_nh,access_h,3.5977855686147633,83.5,0.11509885472435469
d2h_nh,access_h,3.773473403394531,83.5,0.11787860937678828
d2h_nh,access_h,3.9546562428742384,83.5,0.13934234635206338
d2h_nh,access_h,4.167435995035171,83.5,0.1375940792681145
d2h_nh,access_h,4.378784079820337,83.5,0.13496719604976642
d2h_nh,access_h,4.5881909318342995,83.5,0.13449672352870629
d2h_nh,access_h,4.820580894666823,83.5,0.13032133451473923
d2h_nh,access_h,5.065527085829514,83.5,0.1298598816759918
d2h_nh,access_h,5.298875453753189,83.5,0.1276888706551791
d2h_nh,access_h,5.503466627642274,83.5,0.12114101934122966
d2h_nh,access_h,5.7580110262882815,83.5,0.10477221393810161
d2h_nh,access_h,6.088965099884238,83.5,0.09131889618408141
d2h_nh,access_h,6.398330912056463,83.5,-0.08482698087079621
d2h_nh,access_h,6.719648302301791,83.5,-0.09494702781479342
d2h_nh,access_h,7.093263445664316,83.5,-0.11389942922578497
d2h_nh,access_h,7.529750280475704,83.5,-0.11880733163932541
d2h_nh,access_h,7.966030534076241,83.5,-0.16694698518008375
d2h_nh,access_h,8.348486062943206,83.5,-0.21884671752150311
d2h_nh,access_h,8.788165044237362,83.5,-0.26098370073818306
d2h_nh,access_h,9.348132778098798,83.5,-0.2998591248385935
d2h_nh,access_h,9.942370174885333,83.5,-0.30564057070482303
d2h_nh,access_h,10.485047012378567,83.5,-0.34855650700435675
d2h_nh,access_h,11.176163307001545,83.5,-0.35888141892041936
d2h_nh,access_h,12.010336373657303,83.5,-0.5205911544783411
d2h_nh,access_h,12.95099155798216,83.5,-0.6404165272429112
d2h_nh,access_h,14.18816814079018,83.5,-0.9086767768765924
d2h_nh,access_h,15.420358760122468,83.5,-0.9233285831525455
d2h_nh,access_h,16.887256984536638,83.5,-0.9513971200801946
d2h_nh,access_h,19.034468332511732,83.5,-0.9748846161529857
d2h_nh,access_h,21.596111186506796,83.5,-0.9950595234739822
d2h_nh,access_h,24.40118524607943,83.5,-1.0570081470945745
d2h_nh,access_h,30.665217977642058,83.5,-1.3713067784628654
d2h_nh,access_h,56.697096683740725,83.5,-1.3876074402611027
d2h_nh,access_h,0.11211235489377035,92.0,0.04377226518550871
d2h_nh,access_h,0.28458608331837115,92.0,-0.0302577783259321
d2h_nh,access_h,0.3944248430337442,92.0,0.05104950440864761
d2h_nh,access_h,0.48258617283424965,92.0,0.013998024385315902
d2h_nh,access_h,0.5462705756250719,92.0,-0.00880393543997178
d2h_nh,access_h,0.6181087120641451,92.0,-0.013003888324627635
d2h_nh,access_h,0.703480846775679,92.0,0.04007851432973604
d2h_nh,access_h,0.7892851236588083,92.0,0.02816038096959536
d2h_nh,access_h,0.8821838239934872,92.0,0.022917501495322984
d2h_nh,access_h,0.9610314872455529,92.0,0.025957009492949455
d2h_nh,access_h,1.0304808849275897,92.0,0.03677141316149788
d2h_nh,access_h,1.1234864221399774,92.0,0.035597772703622015
d2h_nh,access_h,1.2341958934004578,92.0,0.03261488043031846
d2h_nh,access_h,1.3570179487924836,92.0,0.03441268288624305
d2h_nh,access_h,1.486461260809405,92.0,0.03017717969268989
d2h_nh,access_h,1.5875924454443746,92.0,0.031489105817489906
d2h_nh,access_h,1.6711235673697713,92.0,0.02997393752724898
d2h_nh,access_h,1.7807235511604413,92.0,0.1818459471277205
d2h_nh,access_h,1.9043995098636202,92.0,0.1817912264121022
d2h_nh,access_h,2.028475065868832,92.0,0.1810288619246273
d2h_nh,access_h,2.1638012220041993,92.0,0.18017046001790957
d2h_nh,access_h,2.2985255877757576,92.0,0.18109659707431483
d2h_nh,access_h,2.424312460647441,92.0,0.18394124918899607
d2h_nh,access_h,2.552013970012293,92.0,0.20208123704422748
d2h_nh,access_h,2.6891893062390855,92.0,0.19958841022956808
d2h_nh,access_h,2.8670095710927455,92.0,0.18996349518555988
d2h_nh,access_h,3.056661916115213,92.0,0.1950323599578212
d2h_nh,access_h,3.2249385682970306,92.0,0.1228632674176626
d2h_nh,access_h,3.408029835082951,92.0,0.11444593407000604
d2h_nh,access_h,3.5977855686147633,92.0,0.11232983283693213
d2h_nh,access_h,3.773473403394531,92.0,0.11510958748936559
d2h_nh,access_h,3.9546562428742384,92.0,0.1365733244646408
d2h_nh,access_h,4.167435995035171,92.0,0.13482505738069195
d2h_nh,access_h,4.378784079820337,92.0,0.13219817416234375
d2h_nh,access_h,4.5881909318342995,92.0,0.12883911909222934
d2h_nh,access_h,4.820580894666823,92.0,0.12129316646342081
d2h_nh,access_h,5.065527085829514,92.0,0.118088044719131
d2h_nh,access_h,5.298875453753189,92.0,0.11591703369831831
d2h_nh,access_h,5.503466627642274,92.0,0.1064688609859691
d2h_nh,access_h,5.7580110262882815,92.0,0.08548447297704581
d2h_nh,access_h,6.088965099884238,92.0,0.06909994917593384
d2h_nh,access_h,6.398330912056463,92.0,-0.10704592787894349
d2h_nh,access_h,6.719648302301791,92.0,-0.1171659748229408
d2h_nh,access_h,7.093263445664316,92.0,-0.13611837623393241
d2h_nh,access_h,7.529750280475704,92.0,-0.14102627864747283
d2h_nh,access_h,7.966030534076241,92.0,-0.1891659321882316
d2h_nh,access_h,8.348486062943206,92.0,-0.24106566452965073
d2h_nh,access_h,8.788165044237362,92.0,-0.28320264774633
d2h_nh,access_h,9.348132778098798,92.0,-0.3239879058543922
d2h_nh,access_h,9.942370174885333,92.0,-0.32976935172062155
d2h_nh,access_h,10.485047012378567,92.0,-0.37725989516508107
d2h_nh,access_h,11.176163307001545,92.0,-0.3875848070811436
d2h_nh,access_h,12.010336373657303,92.0,-0.5492945426390652
d2h_nh,access_h,12.95099155798216,92.0,-0.6709936843185069
d2h_nh,access_h,14.18816814079018,92.0,-0.9452914302726907
d2h_nh,access_h,15.420358760122468,92.0,-0.961656605111185
d2h_nh,access_h,16.887256984536638,92.0,-0.9897251420388347
d2h_nh,access_h,19.034468332511732,92.0,-1.0179343228884212
d2h_nh,access_h,21.596111186506796,92.0,-1.0431094739898104
d2h_nh,access_h,24.40118524607943,92.0,-1.1050580976104039
d2h_nh,access_h,30.665217977642058,92.0,-1.4150242443564414
d2h_nh,access_h,56.697096683740725,92.0,-1.431324906154678
d2h_nh,access_h,0.11211235489377035,100.5,0.09809587316231046
d2h_nh,access_h,0.28458608331837115,100.5,0.02406582965086962
d2h_nh,access_h,0.3944248430337442,100.5,0.10537311238544927
d2h_nh,access_h,0.48258617283424965,100.5,0.06832163236211769
d2h_nh,access_h,0.5462705756250719,100.5,0.045519672536829967
d2h_nh,access_h,0.6181087120641451,100.5,0.03849341703438561
d2h_nh,access_h,0.703480846775679,100.5,0.09157581968874953
d2h_nh,access_h,0.7892851236588083,100.5,0.07965768632860884
d2h_nh,access_h,0.8821838239934872,100.5,0.07441480685433643
d2h_nh,access_h,0.9610314872455529,100.5,0.0760546779331451
d2h_nh,access_h,1.0304808849275897,100.5,0.08686908160169349
d2h_nh,access_h,1.1234864221399774,100.5,0.0185335913148527
d2h_nh,access_h,1.2341958934004578,100.5,0.01555069904154914
d2h_nh,access_h,1.3570179487924836,100.5,0.017348501497473717
d2h_nh,access_h,1.486461260809405,100.5,0.013112998303920514
d2h_nh,access_h,1.5875924454443746,100.5,0.01442492442872055
d2h_nh,access_h,1.6711235673697713,100.5,0.012909756138479611
d2h_nh,access_h,1.7807235511604413,100.5,0.16478176573895148
d2h_nh,access_h,1.9043995098636202,100.5,0.16224471024267595
d2h_nh,access_h,2.028475065868832,100.5,0.16148234575520098
d2h_nh,access_h,2.1638012220041993,100.5,0.16062394384848327
d2h_nh,access_h,2.2985255877757576,100.5,0.1615500809048885
d2h_nh,access_h,2.424312460647441,100.5,0.16439473301957
d2h_nh,access_h,2.552013970012293,100.5,0.18253472087480138
d2h_nh,access_h,2.6891893062390855,100.5,0.18004189406014193
d2h_nh,access_h,2.8670095710927455,100.5,0.1704169790161339
d2h_nh,access_h,3.056661916115213,100.5,0.17548584378839482
d2h_nh,access_h,3.2249385682970306,100.5,0.10331675124823642
d2h_nh,access_h,3.408029835082951,100.5,0.09489941790057953
d2h_nh,access_h,3.5977855686147633,100.5,0.09278331666750564
d2h_nh,access_h,3.773473403394531,100.5,0.09556307131993919
d2h_nh,access_h,3.9546562428742384,100.5,0.11702680829521456
d2h_nh,access_h,4.167435995035171,100.5,0.11527854121126568
d2h_nh,access_h,4.378784079820337,100.5,0.11265165799291758
d2h_nh,access_h,4.5881909318342995,100.5,0.10929260292280298
d2h_nh,access_h,4.820580894666823,100.5,0.10174665029399446
d2h_nh,access_h,5.065527085829514,100.5,0.09854152854970463
d2h_nh,access_h,5.298875453753189,100.5,0.0905036123665218
d2h_nh,access_h,5.503466627642274,100.5,0.0810554396541725
d2h_nh,access_h,5.7580110262882815,100.5,0.060071051645249146
d2h_nh,access_h,6.088965099884238,100.5,0.03785967890360582
d2h_nh,access_h,6.398330912056463,100.5,-0.13925679983143016
d2h_nh,access_h,6.719648302301791,100.5,-0.14937684677542795
d2h_nh,access_h,7.093263445664316,100.5,-0.16832924818641964
d2h_nh,access_h,7.529750280475704,100.5,-0.17323715059995995
d2h_nh,access_h,7.966030534076241,100.5,-0.2213768041407181
d2h_nh,access_h,8.348486062943206,100.5,-0.2739981497675631
d2h_nh,access_h,8.788165044237362,100.5,-0.3161351329842425
d2h_nh,access_h,9.348132778098798,100.5,-0.35692039109230456
d2h_nh,access_h,9.942370174885333,100.5,-0.3627018369585339
d2h_nh,access_h,10.485047012378567,100.5,-0.41019238040299366
d2h_nh,access_h,11.176163307001545,100.5,-0.4205172923190562
d2h_nh,access_h,12.010336373657303,100.5,-0.5822270278769781
d2h_nh,access_h,12.95099155798216,100.5,-0.7039261695564196
d2h_nh,access_h,14.18816814079018,100.5,-0.9782239155106027
d2h_nh,access_h,15.420358760122468,100.5,-0.9945890903490977
d2h_nh,access_h,16.887256984536638,100.5,-1.022657627276747
d2h_nh,access_h,19.034468332511732,100.5,-1.050866808126334
d2h_nh,access_h,21.596111186506796,100.5,-1.0760419592277228
d2h_nh,access_h,24.40118524607943,100.5,-1.1379905828483161
d2h_nh,access_h,30.665217977642058,100.5,-1.4479567295943536
d2h_nh,access_h,56.697096683740725,100.5,-1.4648183364686373
d2h_nh,access_h,0.11211235489377035,110.0,0.10102771375706429
d2h_nh,access_h,0.28458608331837115,110.0,0.026997670245623467
d2h_nh,access_h,0.3944248430337442,110.0,0.10830495298020315
d2h_nh,access_h,0.48258617283424965,110.0,0.07125347295687154
d2h_nh,access_h,0.5462705756250719,110.0,0.0484515131315839
d2h_nh,access_h,0.6181087120641451,110.0,0.04142525762913944
d2h_nh,access_h,0.703480846775679,110.0,0.09450766028350335
d2h_nh,access_h,0.7892851236588083,110.0,0.08258952692336266
d2h_nh,access_h,0.8821838239934872,110.0,0.07734664744909028
d2h_nh,access_h,0.9610314872455529,110.0,0.07898651852789894
d2h_nh,access_h,1.0304808849275897,110.0,0.0898009221964473
d2h_nh,access_h,1.1234864221399774,110.0,0.021465431909606564
d2h_nh,access_h,1.2341958934004578,110.0,0.018482539636303016
d2h_nh,access_h,1.3570179487924836,110.0,0.020280342092227573
d2h_nh,access_h,1.486461260809405,110.0,0.016044838898674384
d2h_nh,access_h,1.5875924454443746,110.0,0.015394470741801017
d2h_nh,access_h,1.6711235673697713,110.0,0.013879302451560077
d2h_nh,access_h,1.7807235511604413,110.0,0.16575131205203197
d2h_nh,access_h,1.9043995098636202,110.0,0.1632142565557565
d2h_nh,access_h,2.028475065868832,110.0,0.16245189206828153
d2h_nh,access_h,2.1638012220041993,110.0,0.15893309417876944
d2h_nh,access_h,2.2985255877757576,110.0,0.1598592312351747
d2h_nh,access_h,2.424312460647441,110.0,0.16270388334985617
d2h_nh,access_h,2.552013970012293,110.0,0.18084387120508755
d2h_nh,access_h,2.6891893062390855,110.0,0.17835104439042812
d2h_nh,access_h,2.8670095710927455,110.0,0.16872612934642006
d2h_nh,access_h,3.056661916115213,110.0,0.17379499411868105
