ID,ak,mode,ak_mode,ak_log,ak_ihs,ak_log1p
14_3630,1492,pt,1492,7.307872780763706,8.001020073629478,7.30854279753919
14_3631,1002,pt,1002,6.90975328164481,7.6029007112076545,6.910750787961936
14_3633,4779,pt,4779,8.471986598578159,9.165133790084369,8.472195825485501
14_3639,6761,pt,6761,8.818926087090677,9.512073273119752,8.819073983267831
14_3657,2112,pt,2112,7.655390644826152,8.348537881433069,7.655864017616056
14_3660,2241,pt,2241,7.714677473800927,8.40782470414103,7.715123603632105
14_3673,119,pt,119,4.77912349311153,5.4722883273244625,4.787491742782046
14_3674,47,pt,47,3.8501476017100584,4.543407936444133,3.871201010907891
14_3675,177,pt,177,5.176149732573829,5.869304892865257,5.181783550292085
14_3676,360,pt,360,5.886104031450156,6.579253141016865,5.8888779583328805
14_3692,17016,pt,17016,9.741909356880074,10.435056538303444,9.741968123371437
14_3695,10637,pt,10637,9.272093768251665,9.96524095102115,9.272187775302262
14_3712,177,pt,177,5.176149732573829,5.869304892865257,5.181783550292085
14_3713,2767,pt,2767,7.925518979786926,8.618666192999765,7.92588031673756
14_3720,903,pt,903,6.805722553416985,7.498870040571394,6.806829360392176
14_3724,2550,pt,2550,7.843848638152472,8.536995857159166,7.844240718141811
14_3729,6007,pt,6007,8.700680734850161,9.393827922338376,8.700847193443972
14_3735,6257,pt,6257,8.741456115998364,9.434603302943996,8.741615924228828
14_3739,191,pt,191,5.25227342804663,5.945427461418456,5.2574953720277815
14_3741,99,pt,99,4.59511985013459,5.288292537319899,4.605170185988092
14_3746,622,pt,622,6.432940092739179,7.12608791948702,6.434546518787453
16_3753,12183,pt,12183,9.407796816354407,10.1009439985987,9.407878894574997
16_3793,2814,pt,2814,7.942362237674335,8.635509449805532,7.942717540573791
16_3794,7715,pt,7715,8.950921764797261,9.644068949557388,8.951051374025619
16_3797,18820,pt,18820,9.842675413139371,10.535822594405147,9.842728546690564
16_3803,573,pt,573,6.35088571671474,7.044033658705184,6.352629396319567
16_3807,646,pt,646,6.470799503782602,7.163947283408424,6.472346294500901
16_3820,10515,pt,10515,9.2605580881368,9.953705270957855,9.260653185849772
16_3823,29,pt,29,3.367295829986474,4.060740143244572,3.4011973816621555
16_3828,16522,pt,16522,9.712448105122451,10.405595286598226,9.71250862865099
16_3829,1216,pt,1216,7.103322062526113,7.796469412158469,7.104144092987527
16_3835,5800,pt,5800,8.66561319653451,9.358760384526084,8.665785595466064
16_3841,5609,pt,5609,8.632127729508337,9.325274918014658,8.632305998516742
16_3842,7284,pt,7284,8.8934354408475,9.586582626119387,8.893572718629306
16_3846,2152,pt,2152,7.674152921281675,8.367300155824424,7.674617497364363
16_3851,82,pt,82,4.406719247264253,5.099903606000664,4.418840607796598
16_3856,305,pt,305,5.720311776607412,6.413461644606134,5.723585101952381
16_3862,10692,pt,10692,9.277251077258809,9.97039826000562,9.277344600756656
16_3868,22,pt,22,3.091042453358316,3.7847057630994327,3.1354942159291497
16_3881,1905,pt,1905,7.552237287560802,8.245384537009766,7.552762084214147
16_3887,287,pt,287,5.659482215759621,6.3526324314281855,5.662960480135946
16_3891,2,pt,2,0.6931471805599453,1.4436354751788103,1.0986122886681098
16_3892,135,pt,135,4.90527477843843,5.598435676137257,4.912654885736052
16_3893,852,pt,852,6.747586526829315,7.44073405178724,6.748759547491679
16_3894,957,pt,957,6.863803391452954,7.55695084498355,6.86484777797086
16_3900,165,pt,165,5.10594547390058,5.7991018370705,5.111987788356544
16_3906,6841,pt,6841,8.830689198760998,9.523836384662905,8.830835365537549
16_3915,4339,pt,4339,8.37539918579835,9.068546379637153,8.375629627094451
16_3918,408,pt,408,6.0112671744041615,6.7044158567869445,6.013715156042802
16_3919,3592,pt,3592,8.18646442942209,8.879611629358179,8.186742787113518
16_3922,4558,pt,4558,8.42463920980563,9.117786402399059,8.424858580213442
16_3924,15,pt,15,2.70805020110221,3.4023066454805946,2.772588722239781
16_3927,218,pt,218,5.384495062789089,6.0776475038074835,5.389071729816501
16_3934,15499,pt,15499,9.648530784697051,10.341677966297713,9.648595302907339
16_3946,301,pt,301,5.707110264748875,6.400260204648842,5.71042701737487
16_3947,53,pt,53,3.970291913552122,4.663528081877013,3.9889840465642745
16_3949,1748,pt,1748,7.466227556215481,8.159374818594978,7.466799475018602
16_3954,604,pt,604,6.403574197934815,7.0967220637710176,6.405228458030842
16_3961,2608,pt,2608,7.866338923046544,8.559486140362198,7.866722285136729
16_3969,6959,pt,6959,8.84779106484485,9.540938250567132,8.847934753328465
16_3970,777,pt,777,6.655440350367647,7.348587945020414,6.656726524178391
16_3971,19882,pt,19882,9.897570078772091,10.590717259964476,9.89762037425808
16_3976,2205,pt,2205,7.6984827878809465,8.391630019859793,7.698936199813447
16_3983,3506,pt,3506,8.16223106548118,8.855378266379496,8.162516250140179
16_3987,4949,pt,4949,8.506940814951886,9.200088005718996,8.507142855562735
16_4000,57,pt,57,4.04305126783455,4.736275386267657,4.060443010546419
16_4006,4,pt,4,1.3862943611198906,2.0947125472611012,1.6094379124341003
16_4007,457,pt,457,6.124683390894205,6.817831768489095,6.126869184114185
16_4008,140,pt,140,4.941642422609304,5.634802358027258,4.948759890378168
16_4020,57,pt,57,4.04305126783455,4.736275386267657,4.060443010546419
16_4021,595,pt,595,6.38856140554563,7.081709292269646,6.39024066706535
16_4024,597,pt,597,6.391917113392602,7.085064995393131,6.393590753950631
16_4032,8194,pt,8194,9.011157458106817,9.704304642390234,9.01127949117793
16_4033,19672,pt,19672,9.886951583896028,10.580098765101988,9.887002416276266
16_4034,14837,pt,14837,9.604879339950793,10.298026521646397,9.604946736749472
16_4037,660,pt,660,6.492239835020471,7.185387589500951,6.493753839851686
16_4039,3364,pt,3364,8.120886021092838,8.814033223744428,8.121183242078828
16_4041,3531,pt,3531,8.169336395928386,8.862483596539725,8.16961956172385
16_4046,1387,pt,1387,7.234898420314831,7.928045730827984,7.23561914106675
16_4057,7,pt,7,1.9459101490553132,2.644120761058629,2.0794415416798357
16_4059,8486,pt,8486,9.04617302576227,9.73932020979385,9.046290859969677
16_4060,422,pt,422,6.045005314036012,6.7381538984249,6.0473721790462776
16_4069,10,pt,10,2.302585092994046,2.99822295029797,2.3978952727983707
16_4074,90,pt,90,4.499809670330265,5.192987713658941,4.51085950651685
16_4088,3187,pt,3187,8.066835314417336,8.759982519590922,8.067149039910106
16_4091,737,pt,737,6.602587892189336,7.2957355330108715,6.6039438246004725
16_4099,19149,pt,19149,9.860005773924167,10.553152955165897,9.860057994608791
16_4109,8714,pt,8714,9.072686206677387,9.765833390529675,9.07280095795412
16_4110,5,pt,5,1.6094379124341003,2.312438341272753,1.791759469228055
16_4111,166,pt,166,5.111987788356544,5.805144041227343,5.117993812416755
2_1800,1053,pt,1053,6.959398512133975,7.65254591816099,6.960347729101308
2_1804,9823,pt,9823,9.19248185367487,9.885629036825721,9.192583650386924
2_1806,2773,pt,2773,7.927685045615778,8.620832258687466,7.928045600874777
2_1810,26,pt,26,3.258096538021482,3.9516133360820653,3.295836866004329
2_1817,77,pt,77,4.343805421853684,5.03699476537355,4.356708826689592
2_1823,66,pt,66,4.189654742026425,4.882859309749067,4.204692619390966
2_1824,204,pt,204,5.318119993844216,6.011273181654913,5.3230099791384085
2_1828,3142,pt,3142,8.052614818815567,8.74576202469924,8.052933036797567
2_1830,659,pt,659,6.490723534502507,7.183871290726099,6.492239835020471
2_1851,79,pt,79,4.3694478524670215,5.062635088303318,4.382026634673881
2_1854,2440,pt,2440,7.799753318287247,8.49290054083859,7.80016307039296
2_1858,6139,pt,6139,8.722417141427496,9.415564328620972,8.722580021141189
2_1864,123,pt,123,4.812184355372417,5.505348060078275,4.820281565605037
2_1875,3,pt,3,1.0986122886681098,1.8184464592320668,1.3862943611198906
2_1881,368,pt,368,5.908082938168931,6.601231964777639,5.910796644040527
2_1890,650,pt,650,6.476972362889683,7.170120135165079,6.478509642208569
2_1893,803,pt,803,6.688354713946762,7.381502282218191,6.6895992691789665
2_1895,182,pt,182,5.204006687076795,5.897161414948955,5.209486152841421
2_1901,417,pt,417,6.0330862217988015,6.726234840054408,6.035481432524756
2_1902,2123,pt,2123,7.660585461703256,8.35373269773088,7.66105638236183
2_1903,2396,pt,2396,7.78155595923534,8.474703183343099,7.781973234434385
2_1911,130,pt,130,4.867534450455582,5.560696423586702,4.875197323201151
2_1925,3560,pt,3560,8.177515823846075,8.870663024132066,8.177796683277778
2_1932,9419,pt,9419,9.150484204822817,9.843631388200693,9.150590367570409
2_1939,8658,pt,8658,9.066239028001926,9.75938621189694,9.066354521447801
2_1949,2586,pt,2586,7.857867559331803,8.551014777275505,7.8582541821860294
2_1958,113,pt,113,4.727387818712341,5.420554577364409,4.736198448394496
2_1959,14371,pt,14371,9.572967566074247,10.266114747844696,9.573037148233409
2_1960,523,pt,523,6.259581464064923,6.952729558603486,6.261491684321042
2_1973,35,pt,35,3.5553480614894135,4.248699261236361,3.58351893845611
2_1975,1294,pt,1294,7.165493475060845,7.858640804924762,7.166265974133638
2_1979,10835,pt,10835,9.29053691397046,9.983684096659927,9.290629203204986
2_1981,1830,pt,1830,7.512071245835466,8.205218501046781,7.5126175446745105
2_1992,3648,pt,3648,8.201934351194222,8.895081550539995,8.202208436436448
2_2001,732,pt,732,6.595780513961311,7.288928161092043,6.597145701886651
2_2006,894,pt,894,6.795705775173514,7.4888532685320355,6.796823718274855
2_2012,10622,pt,10622,9.270682600982344,9.963829783758074,9.270776740780013
2_2018,396,pt,396,5.981414211254481,6.674562986035693,5.983936280687191
3_2035,650,pt,650,6.476972362889683,7.170120135165079,6.478509642208569
3_2041,9952,pt,9952,9.20552881497896,9.89867599806308,9.205629292246064
3_2055,264,pt,264,5.575949103146316,6.26909987069339,5.579729825986222
3_2057,1367,pt,1367,7.220373836723949,7.913521151067499,7.221105098182496
3_2058,21,pt,21,3.044522437723423,3.7382360302615427,3.091042453358316
3_2061,938,pt,938,6.843749949006225,7.536897413707329,6.844815479208263
3_2063,17663,pt,17663,9.779227335155444,10.472374516516718,9.779283949076822
3_2064,243,pt,243,5.493061443340548,6.186212857645559,5.497168225293202
3_2066,18004,pt,18004,9.798349234412823,10.491496415744031,9.798404776082975
3_2092,8783,pt,8783,9.080573313917117,9.773720497717878,9.080687163749312
3_2098,39,pt,39,3.6635616461296463,4.356873151729317,3.6888794541139363
3_2103,666,pt,666,6.501289670540389,7.194437414726548,6.502790045915623
3_2131,7,pt,7,1.9459101490553132,2.644120761058629,2.0794415416798357
3_2132,329,pt,329,5.796057750765372,6.489207240978165,5.799092654460526
3_2149,11214,pt,11214,9.324918276683619,10.018065459231575,9.32500744695431
3_2167,185,pt,185,5.220355825078324,5.9135103101601345,5.225746673713202
3_2170,2377,pt,2377,7.773594467360194,8.466741692166913,7.774015077250727
3_2177,50,pt,50,3.912023005428146,4.605270170991424,3.9318256327243257
3_2205,233,pt,233,5.4510384535657,6.144190239078273,5.455321115357702
3_2221,32,pt,32,3.4657359027997265,4.15912713462618,3.4965075614664802
3_2226,66,pt,66,4.189654742026425,4.882859309749067,4.204692619390966
42_0003,6211,pt,6211,8.734077192559303,9.427224379599874,8.734238184268579
42_0015,12252,pt,12252,9.413444467952665,10.10659165017804,9.413526083949446
42_0018,13006,pt,13006,9.473166068429098,10.166313250466969,9.47324295306374
42_0021,335,pt,335,5.814130531825066,6.5072799400452,5.817111159963204
42_0030,15707,pt,15707,9.661861751843032,10.355008933416313,9.661925415697901
42_0031,8229,pt,8229,9.015419779605713,9.708566963857525,9.015541293671115
42_0035,27,pt,27,3.295836866004329,3.989326805819546,3.332204510175204
42_0054,4537,pt,4537,8.420021279663963,9.113168472369047,8.420241665339788
42_0057,1838,pt,1838,7.516433302915632,8.209580557478512,7.516977224604321
42_0059,6856,pt,6856,8.832879460277615,9.526026646156174,8.833025307284364
42_0060,4449,pt,4449,8.400434630806041,9.093581823996331,8.400659375160286
42_0067,616,pt,616,6.423246963533519,7.11639480293073,6.424869023905388
42_0068,108,pt,108,4.68213122712422,5.3752998404656145,4.6913478822291435
42_0073,1350,pt,1350,7.2078598714324755,7.901007189166603,7.208600337960199
42_0077,780,pt,780,6.659293919683638,7.352441511157202,6.660575149839686
42_0106,66,pt,66,4.189654742026425,4.882859309749067,4.204692619390966
42_0112,215,pt,215,5.3706380281276624,6.06379061697256,5.375278407684165
42_0147,147,pt,147,4.990432586778736,5.683591336391467,4.997212273764115
42_0153,1,pt,1,0.0,0.881373587019543,0.6931471805599453
42_0195,114,pt,114,4.736198448394496,5.429364865087601,4.74493212836325
42_0214,1123,pt,1123,7.023758954738443,7.716906333533403,7.024649030453636
42_0220,596,pt,596,6.39024066706535,7.083388551421678,6.391917113392602
42_0233,153,pt,153,5.030437921392435,5.723595781434427,5.0369526024136295
42_0234,91,pt,91,4.51085950651685,5.2040368753004,4.5217885770490405
42_0235,1146,pt,1146,7.044032897274685,7.737180268192418,7.044905117129371
42_0236,10204,pt,10204,9.230535079261703,9.923682262222686,9.230633075243945
42_0237,1051,pt,1051,6.957497370876951,7.650644777762887,6.9584483932976555
42_0242,7273,pt,7273,8.89192414015454,9.585071325440694,8.892061625546935
42_0246,623,pt,623,6.434546518787453,7.127694343462521,6.436150368369428
42_0250,7726,pt,7726,8.952346543226227,9.645493727974403,8.952475967933584
42_0253,37,pt,37,3.6109179126442243,4.304247658249556,3.6375861597263857
42_0258,187,pt,187,5.231108616854587,5.924262946527149,5.236441962829949
42_0261,79,pt,79,4.3694478524670215,5.062635088303318,4.382026634673881
42_0264,6566,pt,6566,8.789660098061537,9.482807284420286,8.789812386190972
42_0265,674,pt,674,6.513230110912307,7.206377841798031,6.51471269087253
42_0273,6828,pt,6828,8.828787083914332,9.5219342698366,8.82893352896109
42_0283,500,pt,500,6.214608098422191,6.907756278980637,6.2166061010848646
42_0286,982,pt,982,6.889591308354466,7.582738748163276,6.890609120147166
42_0300,3749,pt,3749,8.229244416735913,8.92239161508312,8.229511118964457
42_0326,21,pt,21,3.044522437723423,3.7382360302615427,3.091042453358316
42_0350,206,pt,206,5.327876168789581,6.0210292405219,5.332718793265369
42_0355,149,pt,149,5.003946305945459,5.697104747069223,5.0106352940962555
42_0356,861,pt,861,6.7580945044277305,7.451242022223332,6.759255270663693
42_0360,235,pt,235,5.459585514144159,6.152737221608629,5.4638318050256105
42_0370,1158,pt,1158,7.05444965813294,7.747597025125877,7.055312843339752
42_0393,113,pt,113,4.727387818712341,5.420554577364409,4.736198448394496
42_0411,1108,pt,1108,7.010311867307229,7.703459251505893,7.011213987350367
42_0419,16906,pt,16906,9.735423867488873,10.428571048923516,9.735483016336966
42_0436,907,pt,907,6.810142450115136,7.503289934571259,6.811244378601294
42_0442,862,pt,862,6.759255270663693,7.452402787677299,6.760414691083428
42_0479,990,pt,990,6.897704943128636,7.590852378764496,6.898714534329988
42_0508,10548,pt,10548,9.263691547473178,9.956838730280106,9.263786347681808
42_0529,8452,pt,8452,9.042158378735948,9.735305562795514,9.042276686928927
42_0530,2054,pt,2054,7.627544390488503,8.32069163030537,7.628031126930335
42_0534,4381,pt,4381,8.385032287813898,9.078179481399317,8.385260520155413
42_0535,10,pt,10,2.302585092994046,2.99822295029797,2.3978952727983707
42_0537,1507,pt,1507,7.317876198626496,8.01102348926771,7.318539548567902
42_0542,3896,pt,3896,8.267705664762426,8.960852861792693,8.26796230533871
42_0543,12736,pt,12736,9.452187908084165,10.145335090185363,9.45226642258976
42_0551,11,pt,11,2.3978952727983707,3.093102195050827,2.4849066497880004
42_0562,951,pt,951,6.85751406254539,7.550661519531276,6.858565034791365
42_0565,23,pt,23,3.1354942159291497,3.8291136516208812,3.1780538303479458
42_0574,3245,pt,3245,8.08487062913819,8.778017833439769,8.085178748074537
42_0593,10961,pt,10961,9.302098797215724,9.995245979856513,9.302190025606063
45_611,4358,pt,4358,8.379768515504566,9.072915709227834,8.379997952238393
45_625,21,pt,21,3.044522437723423,3.7382360302615427,3.091042453358316
45_627,14,pt,14,2.6390573296152584,3.3334775868839928,2.70805020110221
45_632,80,pt,80,4.382026634673881,5.0752128754452075,4.394449154672439
45_637,8051,pt,8051,8.993551586299981,9.686698770716843,8.993675786759683
45_640,5368,pt,5368,8.588210678651517,9.281357867887372,8.58839695042257
45_641,5131,pt,5131,8.543055850941965,9.236203040997806,8.543250725735527
45_646,371,pt,371,5.916202062607435,6.609351059481697,5.918893854273146
45_649,94,pt,94,4.543294782270004,5.23647025497466,4.553876891600541
45_651,120,pt,120,4.787491742782046,5.480656284001007,4.795790545596741
45_684,97,pt,97,4.574710978503383,5.267884728309446,4.584967478670572
45_699,1141,pt,1141,7.039660349862076,7.732807722451805,7.040536390215956
45_717,1,pt,1,0.0,0.881373587019543,0.6931471805599453
45_723,8,pt,8,2.0794415416798357,2.7764722807237177,2.1972245773362196
45_725,139,pt,139,4.9344739331306915,5.6276340527283635,4.941642422609304
45_729,747,pt,747,6.616065185132817,7.309212813713909,6.617402977974478
45_751,2976,pt,2976,7.998335395952982,8.69148260474054,7.998671361015776
45_774,634,pt,634,6.452048954437226,7.1451967569552135,6.453624998892692
45_781,42,pt,42,3.7376696182833684,4.430958492080543,3.7612001156935624
45_782,1,pt,1,0.0,0.881373587019543,0.6931471805599453
45_785,635,pt,635,6.453624998892692,7.1467727994533,6.455198563340122
45_786,2977,pt,2977,7.998671361015776,8.691818569784372,7.999007213243955
46_0793,376,pt,376,5.929589143389895,6.622738092279237,5.932245187448011
46_0794,26,pt,26,3.258096538021482,3.9516133360820653,3.295836866004329
46_0811,166,pt,166,5.111987788356544,5.805144041227343,5.117993812416755
46_0826,1913,pt,1913,7.556427969440253,8.249575218314247,7.5569505720129
46_0827,19,pt,19,2.9444389791664403,3.6382779622295387,2.995732273553991
46_0836,373,pt,373,5.921578419643816,6.614727397092448,5.924255797414532
46_0846,301,pt,301,5.707110264748875,6.400260204648842,5.71042701737487
46_0856,226,pt,226,5.420534999272286,6.1136870744630665,5.424950017481403
46_0857,15599,pt,15599,9.654962088618868,10.34810927020623,9.655026193237628
46_0858,11079,pt,11079,9.312806703520673,10.005953886117373,9.312896960301275
46_0861,175,pt,175,5.1647859739235145,5.857941317648809,5.170483995038151
46_0864,73,pt,73,4.290459441148391,4.983653531524327,4.30406509320417
46_0869,3196,pt,3196,8.069655306886165,8.762802511921322,8.069968149059841
46_0879,10571,pt,10571,9.265869681768663,9.959016864565823,9.26596427572418
46_0880,270,pt,270,5.598421958998375,6.291572568895961,5.602118820879701
46_0883,6326,pt,6326,8.752423403865594,9.445570590672686,8.752581469146884
46_0896,6715,pt,6715,8.812099108957337,9.5052462950616,8.812248018197431
46_0898,3708,pt,3708,8.218247926685745,8.911395125428482,8.21851757748959
46_0899,23,pt,23,3.1354942159291497,3.8291136516208812,3.1780538303479458
46_0910,5246,pt,5246,8.56522116042682,9.258368350070896,8.565411763686711
46_0913,43,pt,43,3.7612001156935624,4.454482477060509,3.784189633918261
46_0930,14857,pt,14857,9.606226413637353,10.299373595329902,9.606293719711752
46_0944,186,pt,186,5.225746673713202,5.918901080463752,5.231108616854587
46_0948,8041,pt,8041,8.99230873254815,9.685455916974611,8.992433087457218
46_0965,10,pt,10,2.302585092994046,2.99822295029797,2.3978952727983707
46_0966,1,pt,1,0.0,0.881373587019543,0.6931471805599453
46_0973,3363,pt,3363,8.12058871174027,8.813735914404997,8.120886021092838
46_0979,10284,pt,10284,9.23834456838578,9.931491751309553,9.238441802087058
46_0991,8236,pt,8236,9.01627006814768,9.709417252393218,9.016391478941248
46_0998,68,pt,68,4.219507705176107,4.912708947095866,4.23410650459726
46_1001,128,pt,128,4.852030263919617,5.545192702919391,4.859812404361672
46_1003,809,pt,809,6.695798917058491,7.3889464796002775,6.697034247666484
46_1006,1527,pt,1527,7.3310603052186325,8.024207592995136,7.331714969726466
47_1010,263,pt,263,5.572154032177765,6.265304827054017,5.575949103146316
47_1013,16,pt,16,2.772588722239781,3.466711037884725,2.833213344056216
47_1021,63,pt,63,4.143134726391533,4.836344889159275,4.1588830833596715
47_1024,189,pt,189,5.241747015059643,5.934901194230364,5.247024072160486
47_1027,74,pt,74,4.30406509320417,4.997257924399904,4.31748811353631
47_1033,327,pt,327,5.7899601708972535,6.48310968944898,5.793013608384144
47_1034,12,pt,12,2.4849066497880004,3.179785437699879,2.5649493574615367
47_1056,3242,pt,3242,8.08394570229562,8.77709290664116,8.084254106307318
47_1058,8,pt,8,2.0794415416798357,2.7764722807237177,2.1972245773362196
47_1063,14421,pt,14421,9.57644075656207,10.26958793832414,9.576510097476705
47_1067,268,pt,268,5.5909869805108565,6.284137641783304,5.594711379601839
47_1069,36,pt,36,3.58351893845611,4.276858964458208,3.6109179126442243
47_1076,48,pt,48,3.871201010907891,4.564456680755902,3.8918202981106265
47_1094,172,pt,172,5.147494476813453,5.840650107780075,5.153291594497779
47_1096,211,pt,211,5.351858133476067,6.045010929316312,5.356586274672012
47_1109,4021,pt,4021,8.299285906897275,8.99243310291944,8.299534570332597
47_1117,10,pt,10,2.302585092994046,2.99822295029797,2.3978952727983707
47_1119,13825,pt,13825,9.534233826390535,10.227381008258487,9.53430615650521
47_1133,6196,pt,6196,8.73165920153676,9.424806388608747,8.731820582962108
47_1145,64,pt,64,4.1588830833596715,4.85209129348869,4.174387269895637
47_1157,1778,pt,1778,7.48324441607385,8.176391675715577,7.483806687665835
47_1158,44,pt,44,3.784189633918261,4.477465921704087,3.8066624897703196
47_1164,1020,pt,1020,6.927557906278317,7.620705327130371,6.928537818164665
47_1165,12,pt,12,2.4849066497880004,3.179785437699879,2.5649493574615367
48_1219,285,pt,285,5.652489180268651,6.3456394386845,5.655991810819852
48_1221,13620,pt,13620,9.519294579703503,10.212441761611126,9.519367998447342
48_1224,53,pt,53,3.970291913552122,4.663528081877013,3.9889840465642745
48_1227,17134,pt,17134,9.748820072523989,10.441967253935509,9.74887843430871
48_1242,11611,pt,11611,9.359708203627006,10.05285538604134,9.35979432514452
48_1249,5659,pt,5659,8.641002477142523,9.334149665509045,8.641179171197228
48_1254,9536,pt,9536,9.16282938930513,9.855976572614283,9.162934249578912
48_1256,20,pt,20,2.995732273553991,3.6895038689889055,3.044522437723423
48_1263,351,pt,351,5.860786223465865,6.553935433223943,5.863631175598097
48_1285,438,pt,438,6.082218910376446,6.775367394075981,6.0844994130751715
48_1287,1894,pt,1894,7.546446273746024,8.2395935239975,7.546974117516527
48_1300,122,pt,122,4.804021044733257,5.497185021430095,4.812184355372417
48_1307,7,pt,7,1.9459101490553132,2.644120761058629,2.0794415416798357
48_1310,8912,pt,8912,9.095153962167066,9.788301145874684,9.095266164130717
48_1317,142,pt,142,4.955827057601261,5.648986636264298,4.962844630259907
48_1318,89,pt,89,4.48863636973214,5.181815110469487,4.499809670330265
48_1328,1950,pt,1950,7.575584651557793,8.268731897863951,7.576097340623111
48_1334,7535,pt,7535,8.927314111060596,9.620461296023793,8.927446816256198
48_1345,32,pt,32,3.4657359027997265,4.15912713462618,3.4965075614664802
48_1354,6400,pt,6400,8.764053269347762,9.457200456011224,8.764209507142004
48_1356,1450,pt,1450,7.27931883541462,7.972466134880609,7.280008252884188
48_1360,164,pt,164,5.099866427824199,5.793022903317012,5.10594547390058
48_1362,18919,pt,18919,9.84792198708642,10.541069168344828,9.847974842605868
48_1364,1252,pt,1252,7.132497551660044,7.825644891709177,7.133295954896068
48_1376,15,pt,15,2.70805020110221,3.4023066454805946,2.772588722239781
48_1382,2492,pt,2492,7.820840879907344,8.513988100724522,7.821242083523558
49_1395,9823,pt,9823,9.19248185367487,9.885629036825721,9.192583650386924
49_1397,10266,pt,10266,9.236592743120248,9.929739926052319,9.236690147298965
49_1416,211,pt,211,5.351858133476067,6.045010929316312,5.356586274672012
49_1418,8427,pt,8427,9.039196115772354,9.732343299852715,9.03931477492408
49_1420,17,pt,17,2.833213344056216,3.5272244561999657,2.8903717578961645
49_1435,455,pt,455,6.12029741895095,6.813445807092333,6.1224928095143865
49_1436,7,pt,7,1.9459101490553132,2.644120761058629,2.0794415416798357
49_1448,32,pt,32,3.4657359027997265,4.15912713462618,3.4965075614664802
49_1457,8115,pt,8115,9.00146947994869,9.694616664304958,9.001592700945706
49_1458,1554,pt,1554,7.348587530927593,8.041734815010791,7.349230824613334
49_1461,44,pt,44,3.784189633918261,4.477465921704087,3.8066624897703196
49_1477,7687,pt,7687,8.947285869349132,9.640433054139914,8.947415950650129
49_1488,1154,pt,1154,7.050989447068045,7.744136815355651,7.051855622955894
49_1494,1021,pt,1021,6.928537818164665,7.621685238546251,6.92951677076365
49_1496,252,pt,252,5.529429087511423,6.222580204808011,5.53338948872752
49_1497,613,pt,613,6.418364935936212,7.111512781797846,6.419994928147142
49_1500,17559,pt,17559,9.773321917959331,10.466469099330126,9.773378867189107
49_1514,125,pt,125,4.8283137373023015,5.52147691747826,4.836281906951478
49_1523,2130,pt,2130,7.6638772587034705,8.357024494367117,7.664346632098617
49_1527,2094,pt,2094,7.646831391430482,8.339978629005097,7.647308832356238
49_1534,1,pt,1,0.0,0.881373587019543,0.6931471805599453
49_1543,2223,pt,2223,7.706612913964197,8.399760145113719,7.707062655370473
49_1548,11610,pt,11610,9.359622074691938,10.05276925710659,9.359708203627006
49_1556,2,pt,2,0.6931471805599453,1.4436354751788103,1.0986122886681098
49_1557,423,pt,423,6.0473721790462776,6.740520756805537,6.049733455231958
49_1559,463,pt,463,6.137727054086234,6.830875400857538,6.139884552226255
49_1560,2356,pt,2356,7.764720544771477,8.457867770370491,7.7651449029361315
49_1569,975,pt,975,6.882437470997847,7.575584914542567,6.883462586413092
4_2261,91,pt,91,4.51085950651685,5.2040368753004,4.5217885770490405
4_2266,205,pt,205,5.3230099791384085,6.016163108485247,5.327876168789581
4_2269,12,pt,12,2.4849066497880004,3.179785437699879,2.5649493574615367
4_2291,6,pt,6,1.791759469228055,2.491779852644912,1.9459101490553132
4_2303,25,pt,25,3.2188758248682006,3.9124227656412556,3.258096538021482
4_2314,31,pt,31,3.4339872044851463,4.1273944292716545,3.4657359027997265
4_2359,977,pt,977,6.884486652042782,7.577634094511902,6.885509670034818
4_2381,3698,pt,3698,8.21554741194707,8.908694610788277,8.215817791832453
4_2385,3782,pt,3782,8.238008249218403,8.931155447256558,8.23827262463303
4_2391,375,pt,375,5.926926025970411,6.620074984303393,5.929589143389895
4_2399,1629,pt,1629,7.395721608602045,8.08886888337216,7.396335293800808
4_2405,922,pt,922,6.826545223556594,7.519692698204993,6.827629234502852
4_2417,3094,pt,3094,8.037220031133012,8.730367237808519,8.037543185118697
50_1599,495,pt,495,6.20455776256869,6.897705963431124,6.206575926724928
50_1600,4774,pt,4774,8.470939806898775,9.164086998427926,8.471149252914831
50_1606,830,pt,830,6.721425700790643,7.414573244247764,6.7226297948554485
50_1609,331,pt,331,5.802118375377063,6.495267837763063,5.805134968916488
50_1619,5762,pt,5762,8.659039915644474,9.352187103734394,8.659213451436667
50_1621,19,pt,19,2.9444389791664403,3.6382779622295387,2.995732273553991
50_1635,6639,pt,6639,8.80071662871916,9.493863814951084,8.80086724247048
50_1636,350,pt,350,5.857933154483459,6.5510823758534835,5.860786223465865
50_1637,76,pt,76,4.330733340286331,5.023923800584955,4.343805421853684
50_1645,15,pt,15,2.70805020110221,3.4023066454805946,2.772588722239781
50_1654,133,pt,133,4.890349128221754,5.583510441559146,4.897839799950911
50_1673,192,pt,192,5.2574953720277815,5.950649334202769,5.262690188904886
50_1683,79,pt,79,4.3694478524670215,5.062635088303318,4.382026634673881
50_1695,3266,pt,3266,8.09132127353041,8.784468477527659,8.09162741160107
50_1703,212,pt,212,5.356586274672012,6.049739017663296,5.3612921657094255
50_1706,18866,pt,18866,9.845116639209799,10.538263820472137,9.845169643211612
