ID,ak,mode,hour,budget
7_2891,0,pt,17,60
45_596,0,pt,17,60
10_3179,0,pt,17,60
42_0472,0,pt,17,60
12_3237,0,pt,17,60
42_0229,0,pt,17,60
47_1043,0,pt,17,60
5_2571,0,pt,17,60
45_723,0,pt,17,60
14_3688,0,pt,17,60
4_2363,0,pt,17,60
42_0580,0,pt,17,60
10_3090,0,pt,17,60
2_1856,0,pt,17,60
13_3573,0,pt,17,60
12_3221,0,pt,17,60
13_3456,0,pt,17,60
2_1949,0,pt,17,60
42_0560,0,pt,17,60
46_0880,0,pt,17,60
42_0244,0,pt,17,60
50_1754,0,pt,17,60
10_3000,0,pt,17,60
2_1947,0,pt,17,60
2_1828,0,pt,17,60
14_3608,0,pt,17,60
42_0293,0,pt,17,60
16_3967,0,pt,17,60
12_3274,0,pt,17,60
13_3457,0,pt,17,60
49_1585,0,pt,17,60
6_2694,0,pt,17,60
49_1431,0,pt,17,60
4_2362,0,pt,17,60
50_1695,0,pt,17,60
42_0406,0,pt,17,60
16_4082,0,pt,17,60
7_2845,0,pt,17,60
48_1307,0,pt,17,60
6_2723,0,pt,17,60
49_1559,0,pt,17,60
48_1350,0,pt,17,60
16_3947,0,pt,17,60
42_0442,0,pt,17,60
50_1588,0,pt,17,60
45_618,0,pt,17,60
42_0513,0,pt,17,60
14_3731,0,pt,17,60
42_0401,0,pt,17,60
45_669,0,pt,17,60
6_2689,0,pt,17,60
16_3996,0,pt,17,60
45_774,0,pt,17,60
10_3174,0,pt,17,60
4_2240,0,pt,17,60
42_0240,0,pt,17,60
16_3940,0,pt,17,60
13_3523,0,pt,17,60
45_749,0,pt,17,60
10_3178,0,pt,17,60
42_0404,0,pt,17,60
3_2204,0,pt,17,60
45_675,0,pt,17,60
48_1208,0,pt,17,60
49_1396,0,pt,17,60
46_0877,0,pt,17,60
2_1968,0,pt,17,60
10_2978,0,pt,17,60
48_1294,0,pt,17,60
14_3597,0,pt,17,60
14_3720,0,pt,17,60
13_3551,0,pt,17,60
6_2684,0,pt,17,60
50_1772,0,pt,17,60
3_2174,0,pt,17,60
47_1142,0,pt,17,60
2_1841,0,pt,17,60
16_4079,0,pt,17,60
49_1391,0,pt,17,60
48_1258,0,pt,17,60
10_3091,0,pt,17,60
12_3342,0,pt,17,60
4_2254,0,pt,17,60
3_2142,0,pt,17,60
2_1800,0,pt,17,60
3_2143,0,pt,17,60
42_0275,0,pt,17,60
48_1280,0,pt,17,60
10_3124,0,pt,17,60
45_648,0,pt,17,60
45_652,0,pt,17,60
42_0242,0,pt,17,60
46_0949,0,pt,17,60
42_0054,0,pt,17,60
46_0976,0,pt,17,60
16_4011,0,pt,17,60
7_2939,0,pt,17,60
16_3925,0,pt,17,60
16_3888,0,pt,17,60
49_1409,0,pt,17,60
5_2601,0,pt,17,60
3_2207,0,pt,17,60
48_1376,0,pt,17,60
12_3364,0,pt,17,60
4_2303,0,pt,17,60
6_2736,0,pt,17,60
5_2435,0,pt,17,60
10_3073,0,pt,17,60
50_1604,0,pt,17,60
50_1735,0,pt,17,60
42_0447,0,pt,17,60
10_3164,0,pt,17,60
2_2018,0,pt,17,60
42_0258,0,pt,17,60
10_3095,0,pt,17,60
6_2668,0,pt,17,60
16_3995,0,pt,17,60
42_0412,0,pt,17,60
10_3107,0,pt,17,60
7_2906,0,pt,17,60
16_3796,0,pt,17,60
4_2310,0,pt,17,60
50_1674,0,pt,17,60
50_1602,0,pt,17,60
47_1081,0,pt,17,60
16_3867,0,pt,17,60
16_4071,0,pt,17,60
4_2360,0,pt,17,60
47_1039,0,pt,17,60
3_2212,0,pt,17,60
47_1068,0,pt,17,60
50_1723,0,pt,17,60
13_3520,0,pt,17,60
2_1872,0,pt,17,60
4_2232,0,pt,17,60
47_1114,0,pt,17,60
16_3830,0,pt,17,60
48_1255,0,pt,17,60
46_0798,0,pt,17,60
46_0838,0,pt,17,60
46_0966,0,pt,17,60
47_1123,0,pt,17,60
5_2434,0,pt,17,60
16_3793,0,pt,17,60
5_2441,0,pt,17,60
7_2822,0,pt,17,60
2_1858,0,pt,17,60
50_1596,0,pt,17,60
7_2976,0,pt,17,60
42_0507,0,pt,17,60
50_1776,0,pt,17,60
5_2555,0,pt,17,60
2_1934,0,pt,17,60
5_2595,0,pt,17,60
14_3610,0,pt,17,60
42_0470,0,pt,17,60
45_701,0,pt,17,60
16_4003,0,pt,17,60
42_0075,0,pt,17,60
6_2762,0,pt,17,60
48_1268,0,pt,17,60
50_1727,0,pt,17,60
5_2519,0,pt,17,60
13_3479,0,pt,17,60
14_3694,0,pt,17,60
42_0373,0,pt,17,60
6_2685,0,pt,17,60
6_2652,0,pt,17,60
49_1523,0,pt,17,60
48_1242,0,pt,17,60
50_1625,0,pt,17,60
50_1654,0,pt,17,60
42_0542,0,pt,17,60
49_1440,0,pt,17,60
7_2835,0,pt,17,60
13_3472,0,pt,17,60
7_2878,0,pt,17,60
42_0479,0,pt,17,60
50_1687,0,pt,17,60
49_1569,0,pt,17,60
12_3358,0,pt,17,60
3_2121,0,pt,17,60
12_3219,0,pt,17,60
10_3057,0,pt,17,60
4_2269,0,pt,17,60
7_2946,0,pt,17,60
46_0977,0,pt,17,60
42_0009,0,pt,17,60
2_1992,0,pt,17,60
16_3935,0,pt,17,60
7_2791,0,pt,17,60
50_1753,0,pt,17,60
13_3420,0,pt,17,60
42_0379,0,pt,17,60
50_1689,0,pt,17,60
14_3741,0,pt,17,60
48_1328,0,pt,17,60
45_744,0,pt,17,60
42_0593,0,pt,17,60
42_0562,0,pt,17,60
13_3440,0,pt,17,60
14_3684,0,pt,17,60
48_1216,0,pt,17,60
42_0330,0,pt,17,60
5_2540,0,pt,17,60
4_2392,0,pt,17,60
3_2206,0,pt,17,60
48_1369,0,pt,17,60
42_0358,0,pt,17,60
42_0464,0,pt,17,60
3_2082,0,pt,17,60
16_3943,0,pt,17,60
49_1536,0,pt,17,60
6_2726,0,pt,17,60
2_1823,0,pt,17,60
16_3939,0,pt,17,60
10_3017,0,pt,17,60
16_3890,0,pt,17,60
13_3570,0,pt,17,60
3_2057,0,pt,17,60
49_1515,0,pt,17,60
42_0426,0,pt,17,60
7_2898,0,pt,17,60
3_2191,0,pt,17,60
42_0061,0,pt,17,60
12_3201,0,pt,17,60
42_0360,0,pt,17,60
48_1386,0,pt,17,60
42_0446,0,pt,17,60
5_2486,0,pt,17,60
50_1749,0,pt,17,60
16_3823,0,pt,17,60
50_1671,0,pt,17,60
6_2733,0,pt,17,60
5_2464,0,pt,17,60
16_4070,0,pt,17,60
50_1777,0,pt,17,60
50_1762,0,pt,17,60
42_0138,0,pt,17,60
5_2564,0,pt,17,60
16_3999,0,pt,17,60
47_1010,0,pt,17,60
5_2421,0,pt,17,60
12_3312,0,pt,17,60
45_747,0,pt,17,60
12_3236,0,pt,17,60
42_0021,0,pt,17,60
6_2720,0,pt,17,60
45_735,0,pt,17,60
10_3085,0,pt,17,60
47_1061,0,pt,17,60
13_3559,0,pt,17,60
46_0834,0,pt,17,60
49_1577,0,pt,17,60
10_3058,0,pt,17,60
42_0253,0,pt,17,60
12_3255,0,pt,17,60
42_0231,0,pt,17,60
46_0917,0,pt,17,60
16_3894,0,pt,17,60
12_3295,0,pt,17,60
47_1011,0,pt,17,60
45_751,0,pt,17,60
4_2274,0,pt,17,60
47_1082,0,pt,17,60
42_0393,0,pt,17,60
10_3082,0,pt,17,60
14_3674,0,pt,17,60
5_2439,0,pt,17,60
42_0444,0,pt,17,60
45_666,0,pt,17,60
47_1194,0,pt,17,60
12_3337,0,pt,17,60
6_2660,0,pt,17,60
3_2137,0,pt,17,60
12_3212,0,pt,17,60
42_0157,0,pt,17,60
42_0345,0,pt,17,60
3_2131,0,pt,17,60
12_3326,0,pt,17,60
16_3840,0,pt,17,60
42_0493,0,pt,17,60
7_2961,0,pt,17,60
3_2201,0,pt,17,60
4_2387,0,pt,17,60
13_3509,0,pt,17,60
49_1493,0,pt,17,60
42_0503,0,pt,17,60
12_3191,0,pt,17,60
7_2862,0,pt,17,60
46_0793,0,pt,17,60
16_3807,0,pt,17,60
10_3156,0,pt,17,60
49_1530,0,pt,17,60
16_3849,0,pt,17,60
13_3515,0,pt,17,60
7_2883,0,pt,17,60
16_3952,0,pt,17,60
50_1726,0,pt,17,60
16_4101,0,pt,17,60
10_3111,0,pt,17,60
2_1832,0,pt,17,60
4_2291,0,pt,17,60
45_757,0,pt,17,60
4_2279,0,pt,17,60
48_1364,0,pt,17,60
2_2001,0,pt,17,60
46_0872,0,pt,17,60
48_1247,0,pt,17,60
42_0004,0,pt,17,60
16_4093,0,pt,17,60
47_1013,0,pt,17,60
49_1475,0,pt,17,60
16_4020,0,pt,17,60
49_1551,0,pt,17,60
45_698,0,pt,17,60
7_2857,0,pt,17,60
46_0814,0,pt,17,60
47_1031,0,pt,17,60
45_684,0,pt,17,60
7_2790,0,pt,17,60
47_1018,0,pt,17,60
14_3702,0,pt,17,60
50_1714,0,pt,17,60
47_1026,0,pt,17,60
48_1228,0,pt,17,60
10_3138,0,pt,17,60
7_2914,0,pt,17,60
42_0280,0,pt,17,60
6_2754,0,pt,17,60
14_3630,0,pt,17,60
46_1003,0,pt,17,60
5_2587,0,pt,17,60
46_0959,0,pt,17,60
3_2221,0,pt,17,60
49_1556,0,pt,17,60
42_0324,0,pt,17,60
16_4004,0,pt,17,60
46_0861,0,pt,17,60
5_2596,0,pt,17,60
48_1256,0,pt,17,60
6_2608,0,pt,17,60
16_3852,0,pt,17,60
2_1998,0,pt,17,60
50_1751,0,pt,17,60
42_0043,0,pt,17,60
5_2563,0,pt,17,60
49_1417,0,pt,17,60
42_0370,0,pt,17,60
16_3976,0,pt,17,60
5_2496,0,pt,17,60
14_3622,0,pt,17,60
16_3970,0,pt,17,60
3_2110,0,pt,17,60
6_2772,0,pt,17,60
46_0792,0,pt,17,60
48_1314,0,pt,17,60
16_3846,0,pt,17,60
10_3035,0,pt,17,60
46_0821,0,pt,17,60
12_3382,0,pt,17,60
47_1176,0,pt,17,60
45_703,0,pt,17,60
2_1806,0,pt,17,60
10_3114,0,pt,17,60
16_3969,0,pt,17,60
48_1235,0,pt,17,60
3_2042,0,pt,17,60
7_2795,0,pt,17,60
4_2368,0,pt,17,60
48_1361,0,pt,17,60
49_1489,0,pt,17,60
16_4096,0,pt,17,60
5_2473,0,pt,17,60
49_1544,0,pt,17,60
14_3677,0,pt,17,60
16_3921,0,pt,17,60
10_3036,0,pt,17,60
45_680,0,pt,17,60
14_3650,0,pt,17,60
48_1333,0,pt,17,60
2_1893,0,pt,17,60
12_3318,0,pt,17,60
13_3548,0,pt,17,60
42_0169,0,pt,17,60
48_1339,0,pt,17,60
2_1984,0,pt,17,60
49_1425,0,pt,17,60
14_3687,0,pt,17,60
49_1501,0,pt,17,60
14_3713,0,pt,17,60
49_1420,0,pt,17,60
13_3476,0,pt,17,60
7_2934,0,pt,17,60
7_2963,0,pt,17,60
49_1572,0,pt,17,60
49_1533,0,pt,17,60
2_1965,0,pt,17,60
42_0529,0,pt,17,60
42_0057,0,pt,17,60
46_0971,0,pt,17,60
6_2609,0,pt,17,60
49_1571,0,pt,17,60
3_2216,0,pt,17,60
42_0574,0,pt,17,60
49_1454,0,pt,17,60
6_2657,0,pt,17,60
12_3269,0,pt,17,60
49_1578,0,pt,17,60
16_3924,0,pt,17,60
42_0397,0,pt,17,60
42_0055,0,pt,17,60
42_0147,0,pt,17,60
7_2837,0,pt,17,60
42_0586,0,pt,17,60
2_1975,0,pt,17,60
10_3112,0,pt,17,60
7_2958,0,pt,17,60
16_3871,0,pt,17,60
6_2623,0,pt,17,60
3_2105,0,pt,17,60
48_1236,0,pt,17,60
50_1612,0,pt,17,60
13_3431,0,pt,17,60
16_4012,0,pt,17,60
6_2713,0,pt,17,60
42_0436,0,pt,17,60
16_4023,0,pt,17,60
13_3400,0,pt,17,60
50_1658,0,pt,17,60
3_2136,0,pt,17,60
3_2115,0,pt,17,60
2_1941,0,pt,17,60
6_2673,0,pt,17,60
16_3792,0,pt,17,60
3_2150,0,pt,17,60
42_0480,0,pt,17,60
47_1179,0,pt,17,60
49_1449,0,pt,17,60
16_4044,0,pt,17,60
46_0922,0,pt,17,60
48_1248,0,pt,17,60
42_0331,0,pt,17,60
48_1332,0,pt,17,60
47_1094,0,pt,17,60
49_1549,0,pt,17,60
45_755,0,pt,17,60
12_3231,0,pt,17,60
5_2568,0,pt,17,60
14_3594,0,pt,17,60
45_721,0,pt,17,60
2_1824,0,pt,17,60
49_1570,0,pt,17,60
42_0554,0,pt,17,60
3_2097,0,pt,17,60
16_4018,0,pt,17,60
4_2412,0,pt,17,60
50_1785,0,pt,17,60
42_0460,0,pt,17,60
45_658,0,pt,17,60
16_3756,0,pt,17,60
47_1185,0,pt,17,60
49_1521,0,pt,17,60
16_4024,0,pt,17,60
2_1875,0,pt,17,60
49_1474,0,pt,17,60
16_3863,0,pt,17,60
48_1225,0,pt,17,60
49_1512,0,pt,17,60
6_2771,0,pt,17,60
12_3296,0,pt,17,60
2_1960,0,pt,17,60
7_2792,0,pt,17,60
48_1206,0,pt,17,60
46_0978,0,pt,17,60
14_3662,0,pt,17,60
16_4006,0,pt,17,60
48_1301,0,pt,17,60
10_3014,0,pt,17,60
10_3121,0,pt,17,60
4_2318,0,pt,17,60
14_3649,0,pt,17,60
50_1756,0,pt,17,60
7_2900,0,pt,17,60
16_4035,0,pt,17,60
47_1112,0,pt,17,60
46_0965,0,pt,17,60
5_2572,0,pt,17,60
16_3968,0,pt,17,60
5_2463,0,pt,17,60
42_0035,0,pt,17,60
42_0245,0,pt,17,60
6_2672,0,pt,17,60
42_0319,0,pt,17,60
48_1356,0,pt,17,60
49_1416,0,pt,17,60
10_3084,0,pt,17,60
16_3803,0,pt,17,60
2_1969,0,pt,17,60
42_0050,0,pt,17,60
10_3113,0,pt,17,60
48_1342,0,pt,17,60
49_1480,0,pt,17,60
48_1265,0,pt,17,60
45_633,0,pt,17,60
42_0414,0,pt,17,60
4_2233,0,pt,17,60
46_0868,0,pt,17,60
46_0998,0,pt,17,60
16_4061,0,pt,17,60
16_3895,0,pt,17,60
46_0828,0,pt,17,60
12_3349,0,pt,17,60
42_0220,0,pt,17,60
7_2954,0,pt,17,60
46_0848,0,pt,17,60
42_0375,0,pt,17,60
4_2329,0,pt,17,60
45_632,0,pt,17,60
6_2686,0,pt,17,60
14_3625,0,pt,17,60
7_2910,0,pt,17,60
14_3601,0,pt,17,60
48_1253,0,pt,17,60
49_1481,0,pt,17,60
50_1771,0,pt,17,60
50_1628,0,pt,17,60
16_3875,0,pt,17,60
46_0874,0,pt,17,60
7_2932,0,pt,17,60
50_1637,0,pt,17,60
50_1729,0,pt,17,60
46_0826,0,pt,17,60
6_2741,0,pt,17,60
47_1067,0,pt,17,60
12_3293,0,pt,17,60
42_0217,0,pt,17,60
48_1352,0,pt,17,60
16_3997,0,pt,17,60
49_1534,0,pt,17,60
2_1789,0,pt,17,60
2_1953,0,pt,17,60
5_2566,0,pt,17,60
50_1651,0,pt,17,60
10_2980,0,pt,17,60
49_1452,0,pt,17,60
42_0302,0,pt,17,60
48_1212,0,pt,17,60
5_2429,0,pt,17,60
7_2971,0,pt,17,60
3_2038,0,pt,17,60
14_3681,0,pt,17,60
42_0491,0,pt,17,60
5_2544,0,pt,17,60
4_2330,0,pt,17,60
6_2628,0,pt,17,60
3_2171,0,pt,17,60
42_0307,0,pt,17,60
7_2921,0,pt,17,60
45_682,0,pt,17,60
16_3824,0,pt,17,60
14_3628,0,pt,17,60
14_3712,0,pt,17,60
49_1562,0,pt,17,60
2_2016,0,pt,17,60
45_609,0,pt,17,60
3_2029,0,pt,17,60
5_2577,0,pt,17,60
42_0541,0,pt,17,60
42_0304,0,pt,17,60
6_2612,0,pt,17,60
6_2748,0,pt,17,60
7_2902,0,pt,17,60
7_2850,0,pt,17,60
42_0551,0,pt,17,60
42_0089,0,pt,17,60
2_2004,0,pt,17,60
10_3120,0,pt,17,60
47_1165,0,pt,17,60
14_3611,0,pt,17,60
42_0378,0,pt,17,60
45_659,0,pt,17,60
16_3918,0,pt,17,60
13_3526,0,pt,17,60
5_2548,0,pt,17,60
46_0804,0,pt,17,60
10_3050,0,pt,17,60
16_3900,0,pt,17,60
42_0565,0,pt,17,60
50_1620,0,pt,17,60
42_0326,0,pt,17,60
16_3811,0,pt,17,60
10_3096,0,pt,17,60
7_2818,0,pt,17,60
16_3829,0,pt,17,60
47_1021,0,pt,17,60
4_2234,0,pt,17,60
2_1821,0,pt,17,60
46_0800,0,pt,17,60
2_1829,0,pt,17,60
49_1504,0,pt,17,60
16_3802,0,pt,17,60
12_3316,0,pt,17,60
42_0350,0,pt,17,60
45_782,0,pt,17,60
48_1371,0,pt,17,60
3_2226,0,pt,17,60
10_3092,0,pt,17,60
6_2664,0,pt,17,60
4_2289,0,pt,17,60
47_1111,0,pt,17,60
10_3118,0,pt,17,60
2_1895,0,pt,17,60
45_630,0,pt,17,60
5_2430,0,pt,17,60
6_2773,0,pt,17,60
10_3163,0,pt,17,60
10_3097,0,pt,17,60
6_2757,0,pt,17,60
10_2996,0,pt,17,60
45_728,0,pt,17,60
48_1249,0,pt,17,60
47_1024,0,pt,17,60
16_4036,0,pt,17,60
48_1335,0,pt,17,60
46_0856,0,pt,17,60
46_0982,0,pt,17,60
14_3739,0,pt,17,60
7_2796,0,pt,17,60
14_3672,0,pt,17,60
42_0183,0,pt,17,60
7_2844,0,pt,17,60
42_0467,0,pt,17,60
48_1360,0,pt,17,60
42_0141,0,pt,17,60
10_3032,0,pt,17,60
48_1383,0,pt,17,60
48_1320,0,pt,17,60
6_2740,0,pt,17,60
3_2043,0,pt,17,60
49_1526,0,pt,17,60
46_0952,0,pt,17,60
42_0040,0,pt,17,60
3_2170,0,pt,17,60
48_1306,0,pt,17,60
42_0243,0,pt,17,60
42_0204,0,pt,17,60
16_3808,0,pt,17,60
45_733,0,pt,17,60
42_0539,0,pt,17,60
42_0535,0,pt,17,60
47_1055,0,pt,17,60
10_3168,0,pt,17,60
16_3961,0,pt,17,60
16_3901,0,pt,17,60
12_3250,0,pt,17,60
13_3423,0,pt,17,60
16_3944,0,pt,17,60
50_1764,0,pt,17,60
45_608,0,pt,17,60
6_2647,0,pt,17,60
49_1550,0,pt,17,60
46_0844,0,pt,17,60
10_3065,0,pt,17,60
47_1136,0,pt,17,60
49_1518,0,pt,17,60
13_3513,0,pt,17,60
12_3328,0,pt,17,60
16_4094,0,pt,17,60
6_2784,0,pt,17,60
50_1659,0,pt,17,60
16_3773,0,pt,17,60
47_1154,0,pt,17,60
47_1109,0,pt,17,60
3_2034,0,pt,17,60
48_1381,0,pt,17,60
4_2268,0,pt,17,60
42_0255,0,pt,17,60
42_0160,0,pt,17,60
42_0014,0,pt,17,60
12_3142,0,pt,17,60
50_1636,0,pt,17,60
42_0038,0,pt,17,60
2_1843,0,pt,17,60
5_2466,0,pt,17,60
16_4104,0,pt,17,60
48_1266,0,pt,17,60
42_0445,0,pt,17,60
13_3525,0,pt,17,60
16_3822,0,pt,17,60
14_3619,0,pt,17,60
50_1768,0,pt,17,60
5_2433,0,pt,17,60
42_0287,0,pt,17,60
6_2783,0,pt,17,60
14_3596,0,pt,17,60
6_2625,0,pt,17,60
10_3025,0,pt,17,60
3_2049,0,pt,17,60
10_3040,0,pt,17,60
16_4089,0,pt,17,60
16_4084,0,pt,17,60
46_0875,0,pt,17,60
42_0458,0,pt,17,60
46_0898,0,pt,17,60
49_1535,0,pt,17,60
49_1469,0,pt,17,60
16_4008,0,pt,17,60
42_0515,0,pt,17,60
6_2747,0,pt,17,60
4_2263,0,pt,17,60
49_1492,0,pt,17,60
7_2865,0,pt,17,60
3_2058,0,pt,17,60
10_3077,0,pt,17,60
46_0799,0,pt,17,60
46_0795,0,pt,17,60
16_4110,0,pt,17,60
45_761,0,pt,17,60
2_1826,0,pt,17,60
10_3158,0,pt,17,60
42_0046,0,pt,17,60
12_3263,0,pt,17,60
46_0907,0,pt,17,60
10_3004,0,pt,17,60
4_2358,0,pt,17,60
49_1509,0,pt,17,60
46_0950,0,pt,17,60
47_1117,0,pt,17,60
50_1722,0,pt,17,60
5_2583,0,pt,17,60
46_0913,0,pt,17,60
2_1988,0,pt,17,60
16_3927,0,pt,17,60
16_4112,0,pt,17,60
46_0956,0,pt,17,60
14_3719,0,pt,17,60
16_3761,0,pt,17,60
5_2534,0,pt,17,60
48_1219,0,pt,17,60
16_4085,0,pt,17,60
42_0137,0,pt,17,60
14_3735,0,pt,17,60
47_1145,0,pt,17,60
46_0939,0,pt,17,60
16_4107,0,pt,17,60
16_4069,0,pt,17,60
16_3832,0,pt,17,60
42_0180,0,pt,17,60
7_2915,0,pt,17,60
14_3609,0,pt,17,60
16_3765,0,pt,17,60
48_1204,0,pt,17,60
45_627,0,pt,17,60
49_1546,0,pt,17,60
46_0791,0,pt,17,60
49_1472,0,pt,17,60
6_2604,0,pt,17,60
47_1083,0,pt,17,60
13_3399,0,pt,17,60
48_1330,0,pt,17,60
42_0261,0,pt,17,60
42_0158,0,pt,17,60
16_3980,0,pt,17,60
13_3481,0,pt,17,60
3_2039,0,pt,17,60
42_0552,0,pt,17,60
47_1017,0,pt,17,60
50_1621,0,pt,17,60
50_1731,0,pt,17,60
49_1404,0,pt,17,60
42_0294,0,pt,17,60
42_0322,0,pt,17,60
42_0339,0,pt,17,60
13_3545,0,pt,17,60
6_2769,0,pt,17,60
46_0836,0,pt,17,60
12_3388,0,pt,17,60
16_3854,0,pt,17,60
3_2108,0,pt,17,60
45_688,0,pt,17,60
3_2125,0,pt,17,60
47_1100,0,pt,17,60
47_1129,0,pt,17,60
14_3621,0,pt,17,60
16_3917,0,pt,17,60
5_2581,0,pt,17,60
48_1209,0,pt,17,60
16_3897,0,pt,17,60
49_1496,0,pt,17,60
16_4007,0,pt,17,60
6_2633,0,pt,17,60
50_1644,0,pt,17,60
50_1655,0,pt,17,60
50_1645,0,pt,17,60
6_2646,0,pt,17,60
46_0888,0,pt,17,60
48_1198,0,pt,17,60
7_2815,0,pt,17,60
6_2749,0,pt,17,60
45_611,0,pt,17,60
48_1368,0,pt,17,60
5_2449,0,pt,17,60
12_3357,0,pt,17,60
50_1717,0,pt,17,60
48_1327,0,pt,17,60
42_0235,0,pt,17,60
14_3657,0,pt,17,60
14_3635,0,pt,17,60
47_1030,0,pt,17,60
7_2887,0,pt,17,60
12_3205,0,pt,17,60
16_3985,0,pt,17,60
42_0549,0,pt,17,60
45_767,0,pt,17,60
6_2634,0,pt,17,60
49_1436,0,pt,17,60
7_2864,0,pt,17,60
46_0918,0,pt,17,60
49_1541,0,pt,17,60
16_3800,0,pt,17,60
16_3936,0,pt,17,60
7_2841,0,pt,17,60
16_3946,0,pt,17,60
2_1974,0,pt,17,60
42_0425,0,pt,17,60
42_0395,0,pt,17,60
3_2062,0,pt,17,60
48_1285,0,pt,17,60
14_3675,0,pt,17,60
45_709,0,pt,17,60
42_0159,0,pt,17,60
42_0153,0,pt,17,60
5_2560,0,pt,17,60
42_0451,0,pt,17,60
16_3963,0,pt,17,60
10_3023,0,pt,17,60
42_0032,0,pt,17,60
12_3234,0,pt,17,60
5_2592,0,pt,17,60
42_0094,0,pt,17,60
48_1197,0,pt,17,60
46_0794,0,pt,17,60
49_1520,0,pt,17,60
2_1985,0,pt,17,60
4_2325,0,pt,17,60
2_1918,0,pt,17,60
2_1938,0,pt,17,60
6_2710,0,pt,17,60
47_1171,0,pt,17,60
46_0970,0,pt,17,60
42_0528,0,pt,17,60
42_0353,0,pt,17,60
6_2700,0,pt,17,60
46_0790,0,pt,17,60
46_0997,0,pt,17,60
5_2510,0,pt,17,60
6_2702,0,pt,17,60
47_1156,0,pt,17,60
2_1877,0,pt,17,60
45_781,0,pt,17,60
2_1810,0,pt,17,60
50_1627,0,pt,17,60
12_3286,0,pt,17,60
42_0465,0,pt,17,60
45_678,0,pt,17,60
2_1882,0,pt,17,60
42_0283,0,pt,17,60
48_1232,0,pt,17,60
50_1784,0,pt,17,60
13_3517,0,pt,17,60
14_3599,0,pt,17,60
42_0184,0,pt,17,60
46_0909,0,pt,17,60
48_1300,0,pt,17,60
49_1462,0,pt,17,60
42_0104,0,pt,17,60
42_0042,0,pt,17,60
3_2205,0,pt,17,60
49_1484,0,pt,17,60
50_1746,0,pt,17,60
49_1543,0,pt,17,60
12_3198,0,pt,17,60
13_3458,0,pt,17,60
5_2477,0,pt,17,60
50_1673,0,pt,17,60
49_1487,0,pt,17,60
42_0037,0,pt,17,60
7_2868,0,pt,17,60
46_0883,0,pt,17,60
50_1599,0,pt,17,60
47_1173,0,pt,17,60
13_3528,0,pt,17,60
4_2314,0,pt,17,60
4_2394,0,pt,17,60
47_1066,0,pt,17,60
7_2938,0,pt,17,60
2_1987,0,pt,17,60
46_0842,0,pt,17,60
4_2388,0,pt,17,60
14_3746,0,pt,17,60
42_0252,0,pt,17,60
42_0533,0,pt,17,60
16_3954,0,pt,17,60
49_1508,0,pt,17,60
42_0010,0,pt,17,60
2_1849,0,pt,17,60
45_769,0,pt,17,60
6_2781,0,pt,17,60
46_0985,0,pt,17,60
7_2848,0,pt,17,60
7_2948,0,pt,17,60
10_2992,0,pt,17,60
50_1633,0,pt,17,60
42_0453,0,pt,17,60
4_2228,0,pt,17,60
2_1808,0,pt,17,60
16_3751,0,pt,17,60
3_2065,0,pt,17,60
16_3799,0,pt,17,60
49_1575,0,pt,17,60
7_2838,0,pt,17,60
7_2949,0,pt,17,60
3_2116,0,pt,17,60
50_1608,0,pt,17,60
16_4043,0,pt,17,60
47_1147,0,pt,17,60
3_2180,0,pt,17,60
42_0521,0,pt,17,60
49_1463,0,pt,17,60
14_3670,0,pt,17,60
2_1839,0,pt,17,60
45_651,0,pt,17,60
16_3836,0,pt,17,60
7_2967,0,pt,17,60
13_3435,0,pt,17,60
47_1023,0,pt,17,60
10_3170,0,pt,17,60
42_0068,0,pt,17,60
13_3500,0,pt,17,60
12_3359,0,pt,17,60
10_3162,0,pt,17,60
42_0452,0,pt,17,60
48_1196,0,pt,17,60
7_2917,0,pt,17,60
50_1639,0,pt,17,60
49_1491,0,pt,17,60
42_0025,0,pt,17,60
47_1048,0,pt,17,60
48_1347,0,pt,17,60
6_2707,0,pt,17,60
2_1860,0,pt,17,60
6_2687,0,pt,17,60
12_3322,0,pt,17,60
14_3606,0,pt,17,60
42_0381,0,pt,17,60
6_2682,0,pt,17,60
3_2128,0,pt,17,60
16_3868,0,pt,17,60
48_1281,0,pt,17,60
45_613,0,pt,17,60
49_1450,0,pt,17,60
46_0827,0,pt,17,60
46_0973,0,pt,17,60
46_0981,0,pt,17,60
6_2706,0,pt,17,60
6_2654,0,pt,17,60
12_3298,0,pt,17,60
10_3131,0,pt,17,60
13_3469,0,pt,17,60
4_2357,0,pt,17,60
42_0466,0,pt,17,60
42_0024,0,pt,17,60
2_1973,0,pt,17,60
10_3117,0,pt,17,60
42_0413,0,pt,17,60
5_2523,0,pt,17,60
47_1033,0,pt,17,60
42_0056,0,pt,17,60
46_1005,0,pt,17,60
49_1497,0,pt,17,60
14_3613,0,pt,17,60
49_1574,0,pt,17,60
2_1920,0,pt,17,60
5_2569,0,pt,17,60
5_2538,0,pt,17,60
47_1020,0,pt,17,60
42_0058,0,pt,17,60
48_1345,0,pt,17,60
2_1912,0,pt,17,60
3_2177,0,pt,17,60
48_1264,0,pt,17,60
46_0944,0,pt,17,60
10_3038,0,pt,17,60
2_1958,0,pt,17,60
10_2995,0,pt,17,60
10_3074,0,pt,17,60
49_1461,0,pt,17,60
4_2400,0,pt,17,60
50_1640,0,pt,17,60
50_1711,0,pt,17,60
47_1028,0,pt,17,60
